experiment_id,config,model,prompt_hash,retrieved_ids,status,prediction,malware_probability,confidence,latency_sec,prompt_tokens,completion_tokens,evidence_count
E43731,retrieval_assisted,qwen3.8-flash,2b08f7aa47d59963c6927d76145aabe708a98d1b1fe3570d8b615eb20f3cc3f9,"E3079,E3439,E11708",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E43734,retrieval_assisted,qwen3.8-flash,34db34b8231103f452c798890797748e7be247a6e6ede0a7d013d38cb1b032bc,"E1000,E1751,E2542",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E43735,retrieval_assisted,qwen3.8-flash,e156e74b34adb33c99954026aaf81ffe49b9bb09778f6c91ebbc7fa725113ac1,"E3572,E10398,E10644",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.411,0,0,0
E43739,retrieval_assisted,qwen3.8-flash,ac73625b316aaa080c4f14d72b9e02b34e4122b2eba858534d6ca29c0e349fcf,"E1290,E16443,E38024",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E43748,retrieval_assisted,qwen3.8-flash,4b3e7978d3c3cf7346b26a9aebf7319220d051f8914fc078c9b0e0ac1c55f64c,"E37581,E2845,E18725",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.147,0,0,0
E43762,retrieval_assisted,qwen3.8-flash,c7441e956e7f8476baf9b1549084e5934e2a0b70a1d95af3118f8790fe1933d4,"E1038,E4781,E7269",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E43765,retrieval_assisted,qwen3.8-flash,46169d7b05bedf84f3ab3730a205f2606d1cf98694b656d03985354aba641111,"E48167,E34465,E29618",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.149,0,0,0
E43769,retrieval_assisted,qwen3.8-flash,9092162d784f1262d49488f9db33810e33fb179b12b0af016ee16df7184f91a9,"E6779,E16744,E18983",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E43777,retrieval_assisted,qwen3.8-flash,d5d5b3b07d22eab1a02500bc7df7bd21de952d2a004c573fe5aedcea0709dfde,"E17878,E33139,E53300",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E43783,retrieval_assisted,qwen3.8-flash,458a56872ba1cd96ac0b1ea33c2b08c9fcabfbbc0f20d9216a8ac71dacd92cc4,"E33779,E49499,E51352",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.148,0,0,0
E43789,retrieval_assisted,qwen3.8-flash,b73b00c615be77ba172e4432e945c5fd28e663061561b4a2e2568bf782e5e1ba,"E3431,E15302,E34423",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.331,0,0,0
E43790,retrieval_assisted,qwen3.8-flash,a9a111e6b2ed1e3263bd218cce35ab709d9a6f612972509939984229c8c48452,"E1925,E10493,E16051",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.265,0,0,0
E43809,retrieval_assisted,qwen3.8-flash,9bd2cf36624180e3f7c61806b9631e8b772e288d87cecc8b6c2b95c178e6cc7d,"E43165,E23704,E57255",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.181,0,0,0
E43814,retrieval_assisted,qwen3.8-flash,25afd4abd60828e4f2a5f4e96f3c0b654f27231572bd3558885a6ce605aca4af,"E11564,E13165,E9902",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E43816,retrieval_assisted,qwen3.8-flash,20dd04d3554ce52f9dbc2821c578202a4f58f6c2de4d98cb660f8678025fcc32,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E43817,retrieval_assisted,qwen3.8-flash,d05924ffc624189513f7a0869886d13eb58db4d44293cf34f58b3e7d7f4c30fc,"E7071,E32996,E22924",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.185,0,0,0
E43821,retrieval_assisted,qwen3.8-flash,8445d54636297bb16a44c88770fa7615525bb6bb6b83e84f9bf3d228d6a52475,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E43824,retrieval_assisted,qwen3.8-flash,78fe5f4c9c8f7d025930b4f37a0b9b291997d47658b309f0dd358f4edc92e5e0,"E14277,E51518,E60106",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.159,0,0,0
E43833,retrieval_assisted,qwen3.8-flash,280d017edbfe5d9f9a20ef15071a370c6c608debc5d6cc582c54da339c14f90d,"E8371,E21309,E27935",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.182,0,0,0
E43835,retrieval_assisted,qwen3.8-flash,6c5aef049c5f0847ffcc0f6067760901821287c12ccb09484dd6e843bdf25bc0,"E1806,E2611,E7095",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E43836,retrieval_assisted,qwen3.8-flash,c2f711df0bc010ca79362d2775c0122be9d0b3ca3a41b80da2f74451a9d24301,"E36262,E11147,E13414",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E43840,retrieval_assisted,qwen3.8-flash,f747d7396e8622025e212e9aa3cd7ad5a953928eb64e522514eecfcd82adef8a,"E20846,E2879,E15637",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.146,0,0,0
E43843,retrieval_assisted,qwen3.8-flash,f420d4e9a65a64391e047a933335a026887cddf0d4b0d446e3e2d7426f135419,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E43845,retrieval_assisted,qwen3.8-flash,14200e76db6f07f43af2ff22a8c4df40a424d1ebd0f08184aa8cc8d27c5fe8ad,"E24041,E18282,E31408",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.178,0,0,0
E43849,retrieval_assisted,qwen3.8-flash,a65eda96b52354230a8ffdbdc28a53e30e2b304f0b0be993295351187c1718f2,"E3364,E5210,E21233",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E43851,retrieval_assisted,qwen3.8-flash,e641c4ae4e29dbe4e39ace11984568564f6022b2c233a3142d7e412c3cd7a1d1,"E1132,E1229,E1517",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E43855,retrieval_assisted,qwen3.8-flash,e09c3bb206869c0e4e44314162cec8698f18f561a995b337eb208b0192003029,"E46617,E45070,E53301",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.177,0,0,0
E43863,retrieval_assisted,qwen3.8-flash,a37b7324af3b93b7f5b39edd0ad6be9346858531894a9902aac1fa8baa6b8b22,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E43865,retrieval_assisted,qwen3.8-flash,b1369a09cbe9e177f7b3ce42be00aa10fe61a5d3e0b45f7878b8de3ac6e36653,"E61440,E10457,E35792",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E43868,retrieval_assisted,qwen3.8-flash,107863fbd078a8d8a66874f6f1b0280b8fa76a6440a8cec61c854783019e9415,"E2060,E21707,E24997",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E43869,retrieval_assisted,qwen3.8-flash,51cb738f2075f6dcd10aa99e01aa56d936d80fcf960a6e719dc77ef54ed53d71,"E34006,E46681,E30716",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E43872,retrieval_assisted,qwen3.8-flash,cd26531d56fa49cfc16807c0347f8db4be4ec11d3b1e88beb3eec35bb4ce6eb1,"E1132,E1229,E1517",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E43881,retrieval_assisted,qwen3.8-flash,48003422b0944f0d660042ff840b5d83862afbb9ed1ffe4186254b38eef1ca27,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.303,0,0,0
E43884,retrieval_assisted,qwen3.8-flash,ed18b5488782e3d225a02931b4a58113c97b6d04260847a6c78d1e452ea7f959,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.159,0,0,0
E43896,retrieval_assisted,qwen3.8-flash,677a91c71cb0eea06c17f390345e658119f60d95d16f5be64518a9d3ec8cd0b1,"E19423,E29926,E11535",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E43898,retrieval_assisted,qwen3.8-flash,60d17a68f9e08faf77e636f9ea76ba6ab58d92df77f262a7c9c519ea94298a59,"E23992,E55457,E1169",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.146,0,0,0
E43899,retrieval_assisted,qwen3.8-flash,8c912ff7f0fb689e49ec554408fa99d3ac623bbabd42e370478ad9ca72fd9d4d,"E1050,E8784,E9258",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E43901,retrieval_assisted,qwen3.8-flash,4b963afbac7655a4a0d3f9e6ab453da79ec8a5dca0397c2f12c3d541bb5cd2fd,"E1168,E720,E8045",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E43903,retrieval_assisted,qwen3.8-flash,a4346612707762871d9c746d043ad9a37200891fe830d31a4232ad8fc764e333,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E43904,retrieval_assisted,qwen3.8-flash,7d753b8df06fc8baf75163cddb8998015c2a99c9a72f150a4fda6f9056e65bd9,"E10516,E20954,E15420",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E43911,retrieval_assisted,qwen3.8-flash,c06ffa124cc2f5dad36dceeea52a79bedbc0afbc52c85ab6136fd042a5433e66,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.145,0,0,0
E43913,retrieval_assisted,qwen3.8-flash,3c2809580dbaf30cc849bda3c9696189084b54365cbe4a9f74d2c6bc10ddccad,"E15533,E47817,E21111",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E43917,retrieval_assisted,qwen3.8-flash,86e6bf7a5a84c8daac51823f67a2863b6f427c837a7be0a3494c09084b132225,"E2571,E3839,E15151",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E43919,retrieval_assisted,qwen3.8-flash,83693c4aa38332ba3768f98b5fc53b93ba68407ce4e573dab492a590e86c9cbf,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.193,0,0,0
E43920,retrieval_assisted,qwen3.8-flash,db15fa27facf5f13f5edccb58b857cf83163fa531c248d363ee3c4b0ab3b8ccc,"E55381,E26772,E23212",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E43923,retrieval_assisted,qwen3.8-flash,66ede18a818fe5a6246c91016c89c39f54c19451314eee87ac0261004bf0f311,"E280,E20928,E55808",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.174,0,0,0
E43925,retrieval_assisted,qwen3.8-flash,b60376f1130a6c712ed8e8f2511362aefa832036f275bcc34bd7055840646383,"E33814,E44866,E17407",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E43926,retrieval_assisted,qwen3.8-flash,ed41bd803602d03852c9974a4c2186a0af3febe69eb20e22f4e305e7f1acfb6d,"E58504,E6173,E64263",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E43928,retrieval_assisted,qwen3.8-flash,68ab2fcdef1be53c17cf0aa3922bc7d7f792c5f1f2cadff1171c00e2b0ce7129,"E2591,E3750,E7739",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E43944,retrieval_assisted,qwen3.8-flash,6a2086e3beacb68e5d24fe3e3d81fbc3b441edaf15979336f8b9867588e75b84,"E64223,E25855,E48147",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.186,0,0,0
E43964,retrieval_assisted,qwen3.8-flash,bbab714d230f4d59c6b9c2572eb99a06ed8b9a04d4e0116190270896932139d5,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.183,0,0,0
E43966,retrieval_assisted,qwen3.8-flash,e7c297def1528903c34a00b08c846d674ef13792469dc53a33ec7b3b4530d55a,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E43973,retrieval_assisted,qwen3.8-flash,fcb241ca19e64716138ca5827dffa236bc81ea5b103c3c8d9c56012c80d70040,"E3840,E45312,E37552",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.162,0,0,0
E43980,retrieval_assisted,qwen3.8-flash,0e31bd5611d15c4d0debe75d72c9828b5b30062a3b8c261ee9cf7c745d928f52,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E43983,retrieval_assisted,qwen3.8-flash,262e1c6d241d745240bdcfd605f7fcde99f84f9562375d997960ab8bcdc0aba8,"E41589,E11667,E32674",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.175,0,0,0
E43989,retrieval_assisted,qwen3.8-flash,ee79f4350b128421a760058d98feb53339278496d974e3a6606d8111c743f3df,"E32008,E2190,E27452",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.175,0,0,0
E43995,retrieval_assisted,qwen3.8-flash,f13b34837998e6d6257848e25c25bcf93cf050e8357a3bd1d8c388c36b3012fb,"E2220,E59991,E32391",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E44002,retrieval_assisted,qwen3.8-flash,67573d702311d4c6036217193f0598fb7fd349bfff459c5bd231d72adc7b7b18,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E44004,retrieval_assisted,qwen3.8-flash,75ddbd1c2324aecb4c986dd2a2549a52dff1d2d2417ac966de51fc1e9491676b,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E44006,retrieval_assisted,qwen3.8-flash,22b7298ac5929df147e312c3d44cdad282e85e2f5d9624c408e6efe0c8c662bf,"E5300,E63346,E46745",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E44008,retrieval_assisted,qwen3.8-flash,0dd0fb15df68c74da31198b879495e84c845811ae830dee80ccb7e6cceb55eb1,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.179,0,0,0
E44009,retrieval_assisted,qwen3.8-flash,5a63c587ca584f4b1a45155441284cd3b861f849cea4f9841dd97a9930ed6c06,"E1704,E2260,E2295",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E44013,retrieval_assisted,qwen3.8-flash,ae5288bc8e13e61386c71ae4f486ce54bf981d4ed80c0f3d08cac9e85f6912c1,"E4427,E15424,E26468",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E44014,retrieval_assisted,qwen3.8-flash,875be1fc2a18c43e3be01da78c067634893767111f1439baf501ac0b039711e3,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E44020,retrieval_assisted,qwen3.8-flash,6b6762bfd7b43ca4b61a858796a79bc43893ceb78cb8c3a359777d5bba9c125d,"E1102,E2351,E2418",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E44022,retrieval_assisted,qwen3.8-flash,b283e0db32e5780fc211538108a76912937ae82fe77214d92b11b02c4bd8a387,"E1000,E1751,E2542",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E44023,retrieval_assisted,qwen3.8-flash,5bca5ed5d6aa67eba2312033c4ddbbc729a04bbd33a1d60627ba43f1464d5e66,"E135,E1480,E248",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E44030,retrieval_assisted,qwen3.8-flash,c9a6bd8212ccc94c3c1994fb61790910bb7da37169b02625baf1eeadd4a6c20b,"E57037,E29582,E31534",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E44032,retrieval_assisted,qwen3.8-flash,bc7bf8f3d0859fda125f37b8e4b4703bdc57920c19b8e618e3b0257fafcd76a5,"E418,E14658,E16671",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E44038,retrieval_assisted,qwen3.8-flash,3456688b132ba7e6da4a3103067abf42912aefc0ea8eec6692226294707c0d5d,"E51199,E64343,E23377",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E44042,retrieval_assisted,qwen3.8-flash,50f3214cfd484cd57dc90c60a8802bf230404b92ed434d29727326d144109776,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E44046,retrieval_assisted,qwen3.8-flash,6857a3a4912c6191bff2b49431cd310c8123fc97d14bdca847a2a1bdbaaa1d7a,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E44048,retrieval_assisted,qwen3.8-flash,d52e00bd255f8c50a591f934e9f2d1c5c3dec90e6a686b4e88c909f07b98dd10,"E1925,E10493,E16051",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E44052,retrieval_assisted,qwen3.8-flash,430aa5038073454cd6a35ec567ddc024a8e100848abb17dccace991e8ca3066b,"E11222,E15970,E30966",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E44053,retrieval_assisted,qwen3.8-flash,bc3ae1b87a4c9846ba97c359e6688160352a2a24bca761723923dff93b4c99bb,"E10512,E9891,E26121",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E44065,retrieval_assisted,qwen3.8-flash,9bc3a59654a086e1e72babeadc1f492a379e7db5502e07e31e0574955f58f152,"E48477,E19285,E32899",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.193,0,0,0
E44068,retrieval_assisted,qwen3.8-flash,f4dc40434289aeb473a30bd9ba96caa21501285fa76f437c7838562a219f0534,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E44071,retrieval_assisted,qwen3.8-flash,50b6a446c4949ffe6bd86832c71580fa1991b5df2fc2f1620236a4fc40064583,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E44074,retrieval_assisted,qwen3.8-flash,a37434e9a91917c467fa127a35bf013ebdb19d24f99721c0aff8b259f17626e1,"E6015,E7718,E8057",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E44076,retrieval_assisted,qwen3.8-flash,8252d1b4c6e32391b34b5707b70d923cc9f2f17c115d432b8eadce434188c968,"E25480,E37875,E48067",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E44080,retrieval_assisted,qwen3.8-flash,01951e0b6f13b0179a7353f139ca4d8bca1e72d59a08de08ed8ac979f88ffbb9,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E44081,retrieval_assisted,qwen3.8-flash,0691b0d25b4277b4c991260ab16d2c8f687967546b762c447652d0d88bbc65de,"E12,E2932,E3729",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E44092,retrieval_assisted,qwen3.8-flash,f8d1a67b5a745620a8312fe23799c9005433d3b921be6fccfa03d8b2b9e01824,"E10516,E20954,E15420",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.18,0,0,0
E44094,retrieval_assisted,qwen3.8-flash,5524112c7ff0fa9fd0b504073db566cc1f2797feeccf1fefc0f503ef8a0d1f2a,"E22230,E31807,E33019",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E44095,retrieval_assisted,qwen3.8-flash,711556aedc9e3275e6db5dafd2a491d1ec1de1a2bd6175e285f52f2fb2be19cb,"E36056,E24398,E58705",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E44098,retrieval_assisted,qwen3.8-flash,f0dde29106f8549fc3c5f508991f2a65a33a20d639c39da0efd9142599db1db0,"E16605,E41192,E61300",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,1.005,0,0,0
E44104,retrieval_assisted,qwen3.8-flash,be106c8e41d75562b1205c9137171414272b239c521054de01fc64b4f8cbbf3a,"E55381,E26772,E23212",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E44105,retrieval_assisted,qwen3.8-flash,0dd81eb2d42f8a185be142544039eba27d11cfe83a63da975e2b34e9f4406c09,"E22986,E59380,E37201",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E44121,retrieval_assisted,qwen3.8-flash,f254dd1ece44129de6ff9053ae1619c9c51dfc089d54ebdfdec6c3d54d6912d4,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.181,0,0,0
E44134,retrieval_assisted,qwen3.8-flash,fcdf00c4d9c14a1c857fe01b2a4856905d0f9e0f9a1821da575e8d5628d44727,"E5744,E6260,E30636",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E44135,retrieval_assisted,qwen3.8-flash,d97ffd8d1d88409968c9571e1ed5ba074e696f6ce816c3a2b813826dd35bf4f8,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.149,0,0,0
E44140,retrieval_assisted,qwen3.8-flash,760512ef0482123be2722c832c2bd259b6f5e513f173be9e6b769e9f113fa3cd,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E44153,retrieval_assisted,qwen3.8-flash,2f9d3054a5c88beb2e5fd84298167da66185f9ec8092d1ab81f97ec3235faea7,"E1568,E327,E5378",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E44157,retrieval_assisted,qwen3.8-flash,2f13471ac3bbb6d026b484d4488340d82160886a15826503c2ce197dbcf94e13,"E52724,E33310,E50794",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E44165,retrieval_assisted,qwen3.8-flash,c91289aa2bbe48e243f842508e2c30f650e547bc93b3202e3d95cdacde15703e,"E18927,E57818,E11312",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.172,0,0,0
E44166,retrieval_assisted,qwen3.8-flash,7156eb25c309f7afbb95169176aab85d8f9ea8bcda34b91baff604a1d4307ef9,"E22986,E55381,E26772",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.163,0,0,0
E44168,retrieval_assisted,qwen3.8-flash,9203ad46f6bdad7a7e291a3c29d2fc37c11da1043260797752526056b69a35f1,"E6780,E29053,E59143",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E44169,retrieval_assisted,qwen3.8-flash,e04b4c009e4c91396854744585f45dd7aea87dbf308202fb5b05b4a84ae5a927,"E119,E7820,E9359",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.172,0,0,0
E44171,retrieval_assisted,qwen3.8-flash,6483bfe05853371ececd54597b9379fac1b2c2c44412d20abb78474b118769c5,"E15002,E9146,E22152",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E44175,retrieval_assisted,qwen3.8-flash,0557e4bf0eacb17ca5b020d44a5bf3c9d7c557881bb46318845e40da15f50a9c,"E55113,E8253,E23654",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E44177,retrieval_assisted,qwen3.8-flash,a93411165446e49ba44fc99b3654f276d4fdc6137b0505604fd830cfb5087905,"E3501,E10680,E51650",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E44180,retrieval_assisted,qwen3.8-flash,b8b16c2ef787fe27c37c084fd201fe09d8e3ffaf0fbd2f88348c99a83fcb1005,"E1984,E10026,E27908",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.149,0,0,0
E44185,retrieval_assisted,qwen3.8-flash,9397cf28157d3da5dfbf7ef25831538544ce825881a81aa7d452b82ace6c23d0,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E44187,retrieval_assisted,qwen3.8-flash,756819e71a14dc16129305d146acff035399a364f98a97b831bd26c6c019a41a,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E44192,retrieval_assisted,qwen3.8-flash,94c9db1f47b5d12ec3dcca2f94642420472f7c2372e367f6ec532d0aad7ef4cd,"E20309,E26098,E50974",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E44197,retrieval_assisted,qwen3.8-flash,e173fd6a2136c43fb259b4b12408b159bc24a329f47b4292b88af51c396971c7,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.243,0,0,0
E44202,retrieval_assisted,qwen3.8-flash,20b611fde0a7a0a6529cf206f4d1028da17731534b56a05cc1441922cf26c739,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
